Program Health,PROGRAM CODE,PROGRAM NAME,has capstone,has co-op,has shadowing,has placement,has simulation,Latitude,Longitude,"22F
# of Students Placed",Mode of Placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,4,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,1,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,6,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,5,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,3,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,2,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Excellent,H812,Pharmacy Technician,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T954,Plumbing Techniques/Plumbing Apprenticeship,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T941T942T940,Power Engineering,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Good,T940/T941/T942,Power Engineering,0.0,0.0,0.0,1.0,0.0,,,0,placement
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,K766,Powerline Technician,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T876,Pre-Service Firefighter Education and Training,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B791,Public Relations,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,H795,Respiratory Therapy,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T974T976,Robotics,0.0,0.0,0.0,0.0,0.0,,,0,Info not available
Low Admission,T974T976,Robotics,0.0,0.0,0.0,0.0,0.0,,,0,Info not available
Low Admission,T974T976,Robotics,0.0,0.0,0.0,0.0,0.0,,,0,Info not available
Low Admission,T974T976,Robotics,0.0,0.0,0.0,0.0,0.0,,,0,Info not available
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.7936599,-79.2385401,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.3148679,-82.9958736,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.2828686,-83.0200207,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.5506821,-79.7195594,5,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.3057586,-83.0535222,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.6846566,-79.5163187,3,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.3153434,-83.058419,4,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.7183638,-79.6380861,3,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.5553255,-79.699134,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.6436843,-79.6283475,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.6085266,-79.6666115,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.2868038,-82.9550683,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.3163313,-82.8964124,4,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.7732579,-79.4151281,0,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.3057586,-83.0535222,1,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,42.2362803,-83.022059,2,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.7572372,-79.7538471,6,Placement
Low Admission,B895,Social Service Worker - Gerontology,0.0,0.0,0.0,0.0,0.0,43.7786262,-79.4414908,2,Placement
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,B904,Sport & Recreation Management,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T036,CIVIL ENGINEERING TECHNOLOGY/T046-CONSTRUCTION MANAGEMENT PROJECT / T026-CONSTRUCTION ENGINEERING TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T805,WOODWORKING/ T964-CARPENTRY TECHNIQUES / 403A- GENERAL CARPENTRY,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T855,MECHANICAL ENGINEERING TECHNICIAN - INDUSTRIAL (MILLWRIGHT)/433A-MILLWRIGHT,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T867,MECHANICAL TECHNICIAN - CAD/CAM/ 429A-GENERALL MACHINIST / 430A- TOOL AND DIE MAKER / 431A-MOULDMAKER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T914, HAIRSTYLIST/332A-STYLIST/HAIRDRESSER/ BARBER,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T923,T923 - PRECISION METAL CUTTING (EARN WHILE YOU LEARN),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T923,T923 - PRECISION METAL CUTTING (EARN WHILE YOU LEARN),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T923,T923 - PRECISION METAL CUTTING (EARN WHILE YOU LEARN),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T923,T923 - PRECISION METAL CUTTING (EARN WHILE YOU LEARN),0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
Low Admission,T958,TRUCK AND COACH TECHNIQUES/MOTIVE POWER /310S/310T-AUTO SERVICE TECHNCIAN/TRUCK AND COACH TECHNICIAN,0.0,0.0,0.0,0.0,0.0,,,0,PAC
